sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority
14878,1.6853515554989007,0,INFO,0.0,0,0,0,0,328
14877,1.4631649363581587,0,INFO,0.0,0,0,0,0,329
14876,1.4188250176702761,0,INFO,0.0,0,0,0,0,330
14875,1.4188250176702761,0,INFO,0.0,0,0,0,0,331
14874,1.4631649363581587,0,INFO,0.0,0,0,0,0,332
14873,1.1966383985295341,0,INFO,0.0,0,0,0,0,333
14872,1.1966383985295341,0,INFO,0.0,0,0,0,0,334
14871,1.4188250176702761,0,INFO,0.0,0,0,0,0,335
14869,1.6853515554989007,0,INFO,0.0,0,0,0,0,336
14836,2.034174889376581,0,INFO,0.0,0,0,0,0,337
14868,1.4188250176702761,0,INFO,0.0,0,0,0,0,338
14867,1.4188250176702761,0,INFO,0.0,0,0,0,0,339
14866,1.1966383985295341,0,INFO,0.0,0,0,0,0,340
14842,1.1460682927628585,0,INFO,0.0,0,0,0,0,341
14841,1.4421038249674327,0,INFO,0.0,0,0,0,0,342
14840,1.738139357172007,0,INFO,0.0,0,0,0,0,343
14839,1.4421038249674327,0,INFO,0.0,0,0,0,0,344
14838,1.738139357172007,0,INFO,0.0,0,0,0,0,345
14837,2.034174889376581,0,INFO,0.0,0,0,0,0,346
14553,1.4336601245937244,0,INFO,0.0,0,0,0,0,347
14552,1.2409783172174167,0,INFO,0.0,0,0,0,0,348
14530,1.152298479841652,0,INFO,0.0,0,0,0,0,349
10402,1.1460682927628585,0,INFO,0.0,0,0,0,0,350
11145,1.1460682927628585,0,INFO,0.0,0,0,0,0,351
11144,1.4421038249674327,0,INFO,0.0,0,0,0,0,352
11143,1.4421038249674327,0,INFO,0.0,0,0,0,0,353
11142,1.4421038249674327,0,INFO,0.0,0,0,0,0,354
11141,1.4421038249674327,0,INFO,0.0,0,0,0,0,355
11140,1.4421038249674327,0,INFO,0.0,0,0,0,0,356
11139,1.1460682927628585,0,INFO,0.0,0,0,0,0,357
11138,1.1460682927628585,0,INFO,0.0,0,0,0,0,358
10403,1.1460682927628585,0,INFO,0.0,0,0,0,0,359
10401,1.4421038249674327,0,INFO,0.0,0,0,0,0,360
11154,1.1460682927628585,0,INFO,0.0,0,0,0,0,361
10400,1.738139357172007,0,INFO,0.0,0,0,0,0,362
10399,1.738139357172007,0,INFO,0.0,0,0,0,0,363
10398,1.738139357172007,0,INFO,0.0,0,0,0,0,364
10397,1.738139357172007,0,INFO,0.0,0,0,0,0,365
10396,1.4421038249674327,0,INFO,0.0,0,0,0,0,366
10395,1.1460682927628585,0,INFO,0.0,0,0,0,0,367
10394,1.1460682927628585,0,INFO,0.0,0,0,0,0,368
9894,1.1460682927628585,0,INFO,0.0,0,0,0,0,369
